gwas_id	qtl_subset	n_colocs_in_novel_ld_blocks	n_unique_novel_ld_blocks	sample_size	present_in_GTEx	cell_type_class	sample_size_norm_novel_LD_block_count	gwas_class	gwas_id_short
IBD-ebi-a-GCST004131	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	immune	IBD
IBD-ebi-a-GCST004131	TwinsUK.fat_tx	0	0	381	TRUE	other	0	immune	IBD
IBD-ebi-a-GCST004131	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	immune	IBD
IBD-ebi-a-GCST004131	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	immune	IBD
LC-ebi-a-GCST004627	Alasoo_2018.macrophage_IFNg_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	LC
LC-ebi-a-GCST004627	Alasoo_2018.macrophage_naive_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	LC
LC-ebi-a-GCST004627	BLUEPRINT_PE.T-cell_tx	6	6	167	FALSE	immune cell	0.03592814371257485	blood	LC
LC-ebi-a-GCST004627	BLUEPRINT_SE.monocyte_tx	2	2	191	FALSE	immune cell	0.010471204188481676	blood	LC
LC-ebi-a-GCST004627	BLUEPRINT_SE.neutrophil_tx	2	2	196	FALSE	immune cell	0.01020408163265306	blood	LC
LC-ebi-a-GCST004627	BrainSeq.brain_tx	3	3	479	TRUE	other	0.006263048016701462	blood	LC
LC-ebi-a-GCST004627	FUSION.adipose_naive_tx	1	1	271	TRUE	other	0.0036900369003690036	blood	LC
LC-ebi-a-GCST004627	FUSION.muscle_naive_tx	3	3	288	TRUE	other	0.010416666666666666	blood	LC
LC-ebi-a-GCST004627	GEUVADIS.LCL_tx	2	2	445	TRUE	immune cell	0.0044943820224719105	blood	LC
LC-ebi-a-GCST004627	HipSci.iPSC_tx	3	3	322	FALSE	other	0.009316770186335404	blood	LC
LC-ebi-a-GCST004627	Lepik_2017.blood_tx	4	4	471	TRUE	immune cell	0.008492569002123142	blood	LC
LC-ebi-a-GCST004627	Quach_2016.monocyte_IAV_tx	1	1	198	FALSE	immune cell	0.005050505050505051	blood	LC
LC-ebi-a-GCST004627	Quach_2016.monocyte_LPS_tx	1	1	184	FALSE	immune cell	0.005434782608695652	blood	LC
LC-ebi-a-GCST004627	Quach_2016.monocyte_naive_tx	1	1	200	FALSE	immune cell	0.005	blood	LC
LC-ebi-a-GCST004627	Quach_2016.monocyte_Pam3CSK4_tx	2	2	196	FALSE	immune cell	0.01020408163265306	blood	LC
LC-ebi-a-GCST004627	Quach_2016.monocyte_R848_tx	1	1	191	FALSE	immune cell	0.005235602094240838	blood	LC
LC-ebi-a-GCST004627	ROSMAP.brain_naive_tx	6	6	576	TRUE	other	0.010416666666666666	blood	LC
LC-ebi-a-GCST004627	TwinsUK.blood_tx	1	1	195	TRUE	immune cell	0.005128205128205128	blood	LC
LC-ebi-a-GCST004627	TwinsUK.fat_tx	1	1	381	TRUE	other	0.0026246719160104987	blood	LC
LC-ebi-a-GCST004627	TwinsUK.skin_tx	1	1	370	TRUE	other	0.002702702702702703	blood	LC
LC-ebi-a-GCST004627	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Alasoo_2018.macrophage_IFNg+Salmonella_tx	0	0	84	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	blood	LC
LC-ebi-a-GCST004627	TwinsUK.LCL_tx	0	0	418	TRUE	immune cell	0	blood	LC
LC-ebi-a-GCST004627	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	blood	LC
LDLC	Alasoo_2018.macrophage_IFNg+Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	LDLC
LDLC	Alasoo_2018.macrophage_naive_tx	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	LDLC
LDLC	Alasoo_2018.macrophage_Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	LDLC
LDLC	BLUEPRINT_PE.T-cell_tx	6	6	167	FALSE	immune cell	0.03592814371257485	non-immune	LDLC
LDLC	BLUEPRINT_SE.monocyte_tx	6	6	191	FALSE	immune cell	0.031413612565445025	non-immune	LDLC
LDLC	BLUEPRINT_SE.neutrophil_tx	5	5	196	FALSE	immune cell	0.025510204081632654	non-immune	LDLC
LDLC	BrainSeq.brain_tx	1	1	479	TRUE	other	0.0020876826722338203	non-immune	LDLC
LDLC	FUSION.adipose_naive_tx	6	6	271	TRUE	other	0.02214022140221402	non-immune	LDLC
LDLC	FUSION.muscle_naive_tx	3	3	288	TRUE	other	0.010416666666666666	non-immune	LDLC
LDLC	GENCORD.LCL_tx	2	2	190	TRUE	immune cell	0.010526315789473684	non-immune	LDLC
LDLC	GEUVADIS.LCL_tx	1	1	445	TRUE	immune cell	0.0022471910112359553	non-immune	LDLC
LDLC	HipSci.iPSC_tx	3	3	322	FALSE	other	0.009316770186335404	non-immune	LDLC
LDLC	Lepik_2017.blood_tx	3	3	471	TRUE	immune cell	0.006369426751592357	non-immune	LDLC
LDLC	Quach_2016.monocyte_Pam3CSK4_tx	1	1	196	FALSE	immune cell	0.00510204081632653	non-immune	LDLC
LDLC	ROSMAP.brain_naive_tx	6	6	576	TRUE	other	0.010416666666666666	non-immune	LDLC
LDLC	Schmiedel_2018.B-cell_naive_tx	1	1	91	FALSE	immune cell	0.01098901098901099	non-immune	LDLC
LDLC	Schmiedel_2018.CD4_T-cell_naive_tx	1	1	88	FALSE	immune cell	0.011363636363636364	non-immune	LDLC
LDLC	TwinsUK.blood_tx	1	1	195	TRUE	immune cell	0.005128205128205128	non-immune	LDLC
LDLC	TwinsUK.fat_tx	2	2	381	TRUE	other	0.005249343832020997	non-immune	LDLC
LDLC	TwinsUK.LCL_tx	4	4	418	TRUE	immune cell	0.009569377990430622	non-immune	LDLC
LDLC	TwinsUK.skin_tx	2	2	370	TRUE	other	0.005405405405405406	non-immune	LDLC
LDLC	van_de_Bunt_2015.pancreatic_islet_tx	1	1	117	TRUE	other	0.008547008547008548	non-immune	LDLC
LDLC	Alasoo_2018.macrophage_IFNg_tx	0	0	84	FALSE	immune cell	0	non-immune	LDLC
LDLC	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	non-immune	LDLC
LDLC	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	non-immune	LDLC
LDLC	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	non-immune	LDLC
LDLC	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	non-immune	LDLC
LDLC	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	non-immune	LDLC
LDLC	Quach_2016.monocyte_naive_tx	0	0	200	FALSE	immune cell	0	non-immune	LDLC
LDLC	Quach_2016.monocyte_LPS_tx	0	0	184	FALSE	immune cell	0	non-immune	LDLC
LDLC	Quach_2016.monocyte_R848_tx	0	0	191	FALSE	immune cell	0	non-immune	LDLC
LDLC	Quach_2016.monocyte_IAV_tx	0	0	198	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	non-immune	LDLC
LDLC	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	non-immune	LDLC
MC-ebi-a-GCST004625	Alasoo_2018.macrophage_naive_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	MC
MC-ebi-a-GCST004625	BLUEPRINT_PE.T-cell_tx	1	1	167	FALSE	immune cell	0.005988023952095809	blood	MC
MC-ebi-a-GCST004625	BLUEPRINT_SE.monocyte_tx	7	7	191	FALSE	immune cell	0.03664921465968586	blood	MC
MC-ebi-a-GCST004625	BLUEPRINT_SE.neutrophil_tx	3	3	196	FALSE	immune cell	0.015306122448979591	blood	MC
MC-ebi-a-GCST004625	BrainSeq.brain_tx	1	1	479	TRUE	other	0.0020876826722338203	blood	MC
MC-ebi-a-GCST004625	FUSION.adipose_naive_tx	4	4	271	TRUE	other	0.014760147601476014	blood	MC
MC-ebi-a-GCST004625	FUSION.muscle_naive_tx	1	1	288	TRUE	other	0.003472222222222222	blood	MC
MC-ebi-a-GCST004625	GEUVADIS.LCL_tx	2	2	445	TRUE	immune cell	0.0044943820224719105	blood	MC
MC-ebi-a-GCST004625	HipSci.iPSC_tx	5	5	322	FALSE	other	0.015527950310559006	blood	MC
MC-ebi-a-GCST004625	Lepik_2017.blood_tx	4	4	471	TRUE	immune cell	0.008492569002123142	blood	MC
MC-ebi-a-GCST004625	Quach_2016.monocyte_LPS_tx	1	1	184	FALSE	immune cell	0.005434782608695652	blood	MC
MC-ebi-a-GCST004625	Quach_2016.monocyte_R848_tx	1	1	191	FALSE	immune cell	0.005235602094240838	blood	MC
MC-ebi-a-GCST004625	ROSMAP.brain_naive_tx	6	5	576	TRUE	other	0.008680555555555556	blood	MC
MC-ebi-a-GCST004625	TwinsUK.LCL_tx	2	2	418	TRUE	immune cell	0.004784688995215311	blood	MC
MC-ebi-a-GCST004625	Alasoo_2018.macrophage_IFNg_tx	0	0	84	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Alasoo_2018.macrophage_IFNg+Salmonella_tx	0	0	84	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Quach_2016.monocyte_naive_tx	0	0	200	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Quach_2016.monocyte_Pam3CSK4_tx	0	0	196	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Quach_2016.monocyte_IAV_tx	0	0	198	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	blood	MC
MC-ebi-a-GCST004625	TwinsUK.fat_tx	0	0	381	TRUE	other	0	blood	MC
MC-ebi-a-GCST004625	TwinsUK.skin_tx	0	0	370	TRUE	other	0	blood	MC
MC-ebi-a-GCST004625	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	blood	MC
MC-ebi-a-GCST004625	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	blood	MC
MPV-ebi-a-GCST004599	Alasoo_2018.macrophage_IFNg_tx	2	2	84	FALSE	immune cell	0.023809523809523808	blood	MPV
MPV-ebi-a-GCST004599	Alasoo_2018.macrophage_IFNg+Salmonella_tx	2	2	84	FALSE	immune cell	0.023809523809523808	blood	MPV
MPV-ebi-a-GCST004599	Alasoo_2018.macrophage_naive_tx	2	2	84	FALSE	immune cell	0.023809523809523808	blood	MPV
MPV-ebi-a-GCST004599	Alasoo_2018.macrophage_Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	MPV
MPV-ebi-a-GCST004599	BLUEPRINT_PE.T-cell_tx	4	4	167	FALSE	immune cell	0.023952095808383235	blood	MPV
MPV-ebi-a-GCST004599	BLUEPRINT_SE.monocyte_tx	8	8	191	FALSE	immune cell	0.041884816753926704	blood	MPV
MPV-ebi-a-GCST004599	BLUEPRINT_SE.neutrophil_tx	2	2	196	FALSE	immune cell	0.01020408163265306	blood	MPV
MPV-ebi-a-GCST004599	BrainSeq.brain_tx	2	2	479	TRUE	other	0.0041753653444676405	blood	MPV
MPV-ebi-a-GCST004599	FUSION.adipose_naive_tx	3	3	271	TRUE	other	0.01107011070110701	blood	MPV
MPV-ebi-a-GCST004599	GEUVADIS.LCL_tx	4	4	445	TRUE	immune cell	0.008988764044943821	blood	MPV
MPV-ebi-a-GCST004599	HipSci.iPSC_tx	1	1	322	FALSE	other	0.003105590062111801	blood	MPV
MPV-ebi-a-GCST004599	Lepik_2017.blood_tx	4	3	471	TRUE	immune cell	0.006369426751592357	blood	MPV
MPV-ebi-a-GCST004599	Nedelec_2016.macrophage_naive_tx	1	1	163	FALSE	immune cell	0.006134969325153374	blood	MPV
MPV-ebi-a-GCST004599	Quach_2016.monocyte_IAV_tx	1	1	198	FALSE	immune cell	0.005050505050505051	blood	MPV
MPV-ebi-a-GCST004599	Quach_2016.monocyte_LPS_tx	3	3	184	FALSE	immune cell	0.016304347826086956	blood	MPV
MPV-ebi-a-GCST004599	Quach_2016.monocyte_Pam3CSK4_tx	2	2	196	FALSE	immune cell	0.01020408163265306	blood	MPV
MPV-ebi-a-GCST004599	Quach_2016.monocyte_R848_tx	2	2	191	FALSE	immune cell	0.010471204188481676	blood	MPV
MPV-ebi-a-GCST004599	ROSMAP.brain_naive_tx	5	5	576	TRUE	other	0.008680555555555556	blood	MPV
MPV-ebi-a-GCST004599	TwinsUK.blood_tx	1	1	195	TRUE	immune cell	0.005128205128205128	blood	MPV
MPV-ebi-a-GCST004599	TwinsUK.fat_tx	1	1	381	TRUE	other	0.0026246719160104987	blood	MPV
MPV-ebi-a-GCST004599	TwinsUK.LCL_tx	3	3	418	TRUE	immune cell	0.007177033492822967	blood	MPV
MPV-ebi-a-GCST004599	FUSION.muscle_naive_tx	0	0	288	TRUE	other	0	blood	MPV
MPV-ebi-a-GCST004599	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Quach_2016.monocyte_naive_tx	0	0	200	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	blood	MPV
MPV-ebi-a-GCST004599	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	blood	MPV
MPV-ebi-a-GCST004599	TwinsUK.skin_tx	0	0	370	TRUE	other	0	blood	MPV
MPV-ebi-a-GCST004599	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	blood	MPV
PLT-ebi-a-GCST004603	Alasoo_2018.macrophage_IFNg_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	PLT
PLT-ebi-a-GCST004603	Alasoo_2018.macrophage_IFNg+Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	blood	PLT
PLT-ebi-a-GCST004603	Alasoo_2018.macrophage_naive_tx	2	2	84	FALSE	immune cell	0.023809523809523808	blood	PLT
PLT-ebi-a-GCST004603	BLUEPRINT_PE.T-cell_tx	2	2	167	FALSE	immune cell	0.011976047904191617	blood	PLT
PLT-ebi-a-GCST004603	BLUEPRINT_SE.monocyte_tx	8	8	191	FALSE	immune cell	0.041884816753926704	blood	PLT
PLT-ebi-a-GCST004603	BLUEPRINT_SE.neutrophil_tx	2	2	196	FALSE	immune cell	0.01020408163265306	blood	PLT
PLT-ebi-a-GCST004603	BrainSeq.brain_tx	1	1	479	TRUE	other	0.0020876826722338203	blood	PLT
PLT-ebi-a-GCST004603	FUSION.adipose_naive_tx	1	1	271	TRUE	other	0.0036900369003690036	blood	PLT
PLT-ebi-a-GCST004603	FUSION.muscle_naive_tx	3	3	288	TRUE	other	0.010416666666666666	blood	PLT
PLT-ebi-a-GCST004603	GEUVADIS.LCL_tx	2	2	445	TRUE	immune cell	0.0044943820224719105	blood	PLT
PLT-ebi-a-GCST004603	HipSci.iPSC_tx	4	4	322	FALSE	other	0.012422360248447204	blood	PLT
PLT-ebi-a-GCST004603	Lepik_2017.blood_tx	3	3	471	TRUE	immune cell	0.006369426751592357	blood	PLT
PLT-ebi-a-GCST004603	Quach_2016.monocyte_R848_tx	1	1	191	FALSE	immune cell	0.005235602094240838	blood	PLT
PLT-ebi-a-GCST004603	ROSMAP.brain_naive_tx	9	9	576	TRUE	other	0.015625	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD4_T-cell_naive_tx	1	1	88	FALSE	immune cell	0.011363636363636364	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.monocyte_naive_tx	1	1	91	FALSE	immune cell	0.01098901098901099	blood	PLT
PLT-ebi-a-GCST004603	Schwartzentruber_2018.sensory_neuron_tx	2	2	98	FALSE	other	0.02040816326530612	blood	PLT
PLT-ebi-a-GCST004603	TwinsUK.blood_tx	1	1	195	TRUE	immune cell	0.005128205128205128	blood	PLT
PLT-ebi-a-GCST004603	TwinsUK.fat_tx	1	1	381	TRUE	other	0.0026246719160104987	blood	PLT
PLT-ebi-a-GCST004603	TwinsUK.LCL_tx	2	2	418	TRUE	immune cell	0.004784688995215311	blood	PLT
PLT-ebi-a-GCST004603	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Quach_2016.monocyte_naive_tx	0	0	200	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Quach_2016.monocyte_LPS_tx	0	0	184	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Quach_2016.monocyte_Pam3CSK4_tx	0	0	196	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Quach_2016.monocyte_IAV_tx	0	0	198	FALSE	immune cell	0	blood	PLT
